GPU,Benchmark,Environment,Seed,Algo,Training Time,Trained Until,Best Mean Reward,Wandb Link
0,dm_control,dm_control/pendulum-swingup,222,PPO,72955.77,1260000.0,911.0,https://wandb.ai/devgonvarun/atari/runs/scsv1b15
0,dm_control,dm_control/pendulum-swingup,111,PPO,72968.58,1260000.0,938.2,https://wandb.ai/devgonvarun/atari/runs/1peaxdru
0,dm_control,dm_control/pendulum-swingup,444,PPO,72651.15,1260000.0,200.0,https://wandb.ai/devgonvarun/atari/runs/l3qi97eo
0,dm_control,dm_control/hopper-stand,222,PPO,79400.39,1260000.0,20.4236538,https://wandb.ai/devgonvarun/atari/runs/st0pfjyi
0,dm_control,dm_control/hopper-stand,333,PPO,79521.51,1260000.0,748.9045916,https://wandb.ai/devgonvarun/atari/runs/x47cfcqe
0,dm_control,dm_control/reacher-easy,333,PPO,77407.11,1260000.0,938.8,https://wandb.ai/devgonvarun/atari/runs/1eo9i9kb
0,dm_control,dm_control/reacher-easy,222,PPO,77417.4,1260000.0,251.0,https://wandb.ai/devgonvarun/atari/runs/t3ge3i4w
0,dm_control,dm_control/pendulum-swingup,333,PPO,80040.08,1430000.0,950.4,https://wandb.ai/devgonvarun/atari/runs/zdxxptcm
0,dm_control,dm_control/reacher-easy,111,PPO,79283.09,1330000.0,193.6,https://wandb.ai/devgonvarun/atari/runs/ipasb4xz
1,dm_control,dm_control/reacher-easy,444,PPO,75504.11,1450000.0,297.4,https://wandb.ai/devgonvarun/atari/runs/ykbmf0zr
0,dm_control,dm_control/hopper-hop,444,PPO,82562.93,1410000.0,2.5726556,https://wandb.ai/devgonvarun/atari/runs/3loksnmn
0,dm_control,dm_control/hopper-stand,111,PPO,82903.15,1410000.0,685.9410654000001,https://wandb.ai/devgonvarun/atari/runs/3e37zu0b
0,dm_control,dm_control/hopper-stand,444,PPO,83622.02,1480000.0,649.639862,https://wandb.ai/devgonvarun/atari/runs/daq2zke1
1,dm_control,dm_control/reacher-hard,222,PPO,59107.92,1260000.0,970.6,https://wandb.ai/devgonvarun/atari/runs/ckd3a3mz
1,dm_control,dm_control/reacher-hard,444,PPO,59022.71,1260000.0,973.8,https://wandb.ai/devgonvarun/atari/runs/6r04375k
1,dm_control,dm_control/reacher-hard,111,PPO,61761.05,1390000.0,974.2,https://wandb.ai/devgonvarun/atari/runs/1mspcivu
1,dm_control,dm_control/hopper-hop,111,PPO,92201.01,1880000.0,149.2078488,https://wandb.ai/devgonvarun/atari/runs/3hl8j8o0
1,dm_control,dm_control/reacher-hard,333,PPO,63892.57,1580000.0,977.8,https://wandb.ai/devgonvarun/atari/runs/5rphl4o0
