GPU,Benchmark,Environment,Seed,Algo,Training Time,Trained Until,Best Mean Reward,Wandb Link
0,dm_control,dm_control/cartpole-balance_sparse,222,RecurrentPPO,49343.11,1000000,12.2,https://wandb.ai/devgonvarun/atari/runs/vshv2i4k
0,dm_control,dm_control/cartpole-balance,333,RecurrentPPO,49526.58,1000000,141.1140541,https://wandb.ai/devgonvarun/atari/runs/2dw73e4q
1,dm_control,dm_control/cheetah-run,111,RecurrentPPO,52663.88,1000000,250.18864399999998,https://wandb.ai/devgonvarun/atari/runs/2zqkcfd9
1,dm_control,dm_control/cheetah-run,444,RecurrentPPO,53021.38,1000000,227.02271919999998,https://wandb.ai/devgonvarun/atari/runs/9iogfrka
1,dm_control,dm_control/cheetah-run,222,RecurrentPPO,53057.89,1000000,297.2125171,https://wandb.ai/devgonvarun/atari/runs/yllbjzqx
1,dm_control,dm_control/cheetah-run,333,RecurrentPPO,53829.4,1000000,216.46024470000003,https://wandb.ai/devgonvarun/atari/runs/jqjeux80
0,dm_control,dm_control/reacher-easy,111,RecurrentPPO,27374.75,1000000,62.3,https://wandb.ai/devgonvarun/atari/runs/q7oryt7o
0,dm_control,dm_control/pendulum-swingup,111,RecurrentPPO,28140.05,1000000,6.9,https://wandb.ai/devgonvarun/atari/runs/klbyyltf
0,dm_control,dm_control/pendulum-swingup,333,RecurrentPPO,28189.02,1000000,5.5,https://wandb.ai/devgonvarun/atari/runs/6fo8w28l
0,dm_control,dm_control/pendulum-swingup,444,RecurrentPPO,28322.04,1000000,11.0,https://wandb.ai/devgonvarun/atari/runs/c6s4afv5
0,dm_control,dm_control/reacher-easy,222,RecurrentPPO,28222.19,1000000,147.6,https://wandb.ai/devgonvarun/atari/runs/tucwmt7k
0,dm_control,dm_control/reacher-easy,333,RecurrentPPO,28305.18,1000000,80.1,https://wandb.ai/devgonvarun/atari/runs/5kztpmfn
0,dm_control,dm_control/pendulum-swingup,222,RecurrentPPO,28727.15,1000000,17.6,https://wandb.ai/devgonvarun/atari/runs/3j90p4oh
0,dm_control,dm_control/reacher-easy,444,RecurrentPPO,28350.13,1000000,135.6,https://wandb.ai/devgonvarun/atari/runs/eotcshcf
1,dm_control,dm_control/hopper-hop,111,RecurrentPPO,38941.97,1000000,1.1518436,https://wandb.ai/devgonvarun/atari/runs/5xh3pf4b
1,dm_control,dm_control/hopper-hop,222,RecurrentPPO,39456.01,1000000,0.0765823,https://wandb.ai/devgonvarun/atari/runs/hkeizj6b
1,dm_control,dm_control/hopper-hop,333,RecurrentPPO,38821.56,1000000,0.026572399999999996,https://wandb.ai/devgonvarun/atari/runs/q2mjshsp
1,dm_control,dm_control/hopper-hop,444,RecurrentPPO,38930.34,1000000,0.033411800000000005,https://wandb.ai/devgonvarun/atari/runs/mru4ntxa
1,dm_control,dm_control/finger-spin,222,RecurrentPPO,41654.69,1000000,0.1,https://wandb.ai/devgonvarun/atari/runs/1bdf2edm
1,dm_control,dm_control/finger-spin,333,RecurrentPPO,41549.04,1000000,0.0,https://wandb.ai/devgonvarun/atari/runs/ndztvecm
1,dm_control,dm_control/finger-spin,444,RecurrentPPO,41545.83,1000000,5.2,https://wandb.ai/devgonvarun/atari/runs/qkuopfxc
1,dm_control,dm_control/finger-spin,111,RecurrentPPO,41806.7,1000000,0.0,https://wandb.ai/devgonvarun/atari/runs/nh9eaqzm
1,dm_control,dm_control/reacher-hard,111,RecurrentPPO,32857.78,1000000,2.6,https://wandb.ai/devgonvarun/atari/runs/upgd7p8n
1,dm_control,dm_control/reacher-hard,333,RecurrentPPO,32567.55,1000000,3.5,https://wandb.ai/devgonvarun/atari/runs/y6oz6dl3
1,dm_control,dm_control/reacher-hard,222,RecurrentPPO,32600.08,1000000,10.5,https://wandb.ai/devgonvarun/atari/runs/n057y32s
1,dm_control,dm_control/reacher-hard,444,RecurrentPPO,31916.83,1000000,16.5,https://wandb.ai/devgonvarun/atari/runs/exla33gp
1,dm_control,dm_control/hopper-stand,333,RecurrentPPO,31450.65,1000000,5.2066585000000005,https://wandb.ai/devgonvarun/atari/runs/qzofg7il
1,dm_control,dm_control/hopper-stand,444,RecurrentPPO,31441.83,1000000,1.2917767000000002,https://wandb.ai/devgonvarun/atari/runs/03lo3730
1,dm_control,dm_control/hopper-stand,222,RecurrentPPO,5330.88,1000000,1.0108915,https://wandb.ai/devgonvarun/atari/runs/fanqfz4k
0,dm_control,dm_control/hopper-stand,111,RecurrentPPO,5380.58,1000000,6.465208399999999,https://wandb.ai/devgonvarun/atari/runs/z6s38s9s
